"file","title","google","identifiable_yes","identifiable_no","identifiable_withdetectivework","diversity_none","diversity_bipoc","diversity_woman","diversity_lgbt","diversity_nonchristian","diversity_disability","diversity_other","diversity_ambiguous"
"user380_416_book_17_22.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user445_2982_book_7_6.jpg","Matilda","https://www.google.com/books/edition/Matilda/DgrOnQEACAAJ?hl=en",1,0,0,0,0,1,0,0,0,0,0
"user453_495_book_3_6.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user513_529_book_1_4.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user513_529_book_10_35.jpg","The Hunger Games","https://www.google.com/books/edition/The_Hunger_Games/_zSzAwAAQBAJ?hl=en&gbpv=0",0,1,0,1,0,0,0,0,0,0,0
"user513_529_book_19_45.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user524_537_book_11_13.jpg","The Polar Express","https://www.google.com/books/edition/The_Polar_Express/sbogAgAAQBAJ?hl=en&gbpv=0",0,0,0,1,0,0,0,0,0,0,0
"user709_3444_book_2_6.jpg","Grug","https://www.google.com/books/edition/Grug/27BfO7sLGOwC?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user709_3444_book_3_7.jpg","The Very Hungry Caterpillar ","https://www.google.com/books/edition/Eric_Carle_s_Very_Little_Library_The_ver/oiMwvgAACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user854_4705_book_6_7.jpg","Amal Unbound","https://www.google.com/books/edition/Amal_Unbound/TFjDDwAAQBAJ?hl=en&gbpv=0",1,0,0,0,1,1,0,1,0,0,0
"user945_2269_book_6_7.jpg","Cinder","https://www.google.com/books/edition/Cinder/KGFJgOW-jRAC?hl=en&gbpv=0",1,0,0,0,0,1,0,0,0,0,0
"user945_2269_book_8_9.jpg","Legend","https://www.google.com/books/edition/Legend/QV2JDQAAQBAJ?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user996_2882_book_16_16.jpg","Abiyoyo","https://www.google.com/books/edition/Abiyoyo/yccPAQAAQBAJ?hl=en&gbpv=0",1,0,0,0,1,0,0,0,0,0,0
"user996_2882_book_20_20.jpg","The Music In Me","https://www.google.com/books/edition/The_Music_in_Me/6UUcAAAACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user996_2882_book_27_27.jpg","The Jazz Fly","https://www.google.com/books/edition/The_Jazz_Fly/ztcMAAAACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user996_2882_book_29_29.jpg","Little People, Big Dreams: Ella Fitzgerald","https://www.google.com/books/edition/Ella_Fitzgerald/D9kREAAAQBAJ?hl=en&gbpv=0",1,0,0,0,1,1,0,0,0,0,0
"user1027_2895_book_2_4.jpg","Dear Black Boy: It's Ok to Cry","https://www.google.com/books/edition/Dear_Black_Boy/2ijJxwEACAAJ?hl=en",1,0,0,0,1,0,0,0,0,0,0
"user1029_4729_book_1_4.jpg","Bugs A to Z","https://www.google.com/books/edition/Bugs_A_to_Z/WmQU-Yid-zoC?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user1035_2285_book_4_12.jpg","The Pigeon HAS to Go to School","https://www.google.com/books/edition/The_Pigeon_HAS_to_Go_to_School/UCecuwEACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user1083_1089_book_6_6.jpg","Linus: The Little Yellow Pencil","https://www.google.com/books/edition/Linus_The_Little_Yellow_Pencil/kuaZDwAAQBAJ?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user1101_4746_book_2_3.jpg","Polar Bear, Polar Bear, What Do You Hear?","https://www.google.com/books/edition/Polar_Bear_Polar_Bear_What_Do_You_Hear/FNnMSZ6N7pAC?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user1169_4754_book_9_20.jpg","A Tale of Two Beasts","https://www.google.com/books/edition/A_Tale_of_Two_Beasts/sU-NBQAAQBAJ?hl=en",1,0,0,0,0,1,0,0,0,0,0
"user1171_2931_book_2_6.jpg","Gifts from the Gods: Ancient Words and Wisdom from Greek and Roman Mythology","https://www.google.com/books/edition/Gifts_from_the_Gods/FD3WjgEACAAJ?hl=en",1,0,0,0,0,0,0,1,0,0,0
"user1180_2322_book_1_8.jpg","Llama Destroys the World","https://www.google.com/books/edition/Llama_Destroys_the_World/aEqSDwAAQBAJ?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user1209_4212_book_4_17.jpg","Mortimer","https://www.google.com/books/edition/Mortimer/w7FQEAAAQBAJ?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user1214_1124_book_1_5.jpg","Lost and Found","https://www.google.com/books/edition/Lost_and_Found/2GclNDZ8WmEC?hl=en&gbpv=0",0,0,0,0,1,1,0,0,0,0,0
"user1214_1124_book_2_13.jpg","Lost and Found","https://www.google.com/books/edition/Lost_and_Found/2GclNDZ8WmEC?hl=en&gbpv=0",1,0,0,0,1,1,0,0,0,0,0
"user1218_2954_book_6_10.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user1255_1133_book_4_9.jpg","A Danger to Herself and Others","https://www.google.com/books/edition/A_Danger_to_Herself_and_Others/z1ZvDwAAQBAJ?hl=en&gbpv=0",1,0,0,0,0,1,0,0,0,0,0
"user1255_1134_book_5_4.jpg","Speak","https://www.google.com/books/edition/Speak/0SSoFvWQSD0C?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user1288_4773_book_2_3.jpg","Fish in a Tree","https://www.google.com/books/edition/Fish_in_a_Tree/5ps8DgAAQBAJ?hl=en&gbpv=0",0,0,0,1,0,0,0,0,0,0,0
"user1311_4253_book_5_4.jpg","Mortimer","https://www.google.com/books/edition/Mortimer/w7FQEAAAQBAJ?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user1311_4253_book_15_14.jpg","The Other Day I Met a Bear","https://www.google.com/books/edition/The_Other_Day_I_Met_a_Bear/wSfboAEACAAJ?hl=en",0,0,0,1,0,0,0,0,0,0,0
"user1315_1157_book_9_14.jpg","The Doorbell Rang","https://www.google.com/books/edition/The_Doorbell_Rang/MUGdA2pUqNkC?hl=en&gbpv=0",1,0,0,0,1,1,0,0,0,0,0
"user1356_4794_book_1_5.jpg","Cinco de Mouse O!","https://www.google.com/books/edition/Cinco_de_Mouse_o/tjFLEAAAQBAJ?hl=en&gbpv=0",1,0,0,0,0,0,0,0,0,0,1
"user1433_1806_book_7_10.jpg","The Book Thief","https://www.google.com/books/edition/The_Book_Thief/mXuOngEACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user1513_3086_book_1_6.jpg","The Wild Card: 7 Steps to an Educator's Creative Breakthrough","https://www.google.com/books/edition/The_Wild_Card/pNuBtgEACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user1532_593_book_1_6.jpg","Olive, the other Reindeer","https://www.google.com/books/edition/Olive_the_Other_Reindeer/Wl4zAWo31wMC?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user1552_4366_book_9_11.jpg","Amelia Bedelia Means Business","https://www.google.com/books/edition/Amelia_Bedelia_Chapter_Book_1_Amelia_Bed/5oA4LgEACAAJ?hl=en",1,0,0,0,0,1,0,0,0,0,0
"user1573_3095_book_6_5.jpg","Sea Turtles","https://www.google.com/books/edition/Sea_Turtles/q9agNps0yJcC?hl=en&gbpv=0&bsq=Sea%20Turtles%20sophie%20lockwood",1,0,0,1,0,0,0,0,0,0,0
"user1591_4853_book_4_4.jpg","Brown Bear, Brown Bear, What Do You See?","https://www.google.com/books/edition/Brown_Bear_Brown_Bear_What_Do_You_See/E7qxQ_dX-dYC?hl=en&gbpv=1&dq=Brown+Bear,+Brown+Bear,+What+Do+You+See%3F&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user1633_3119_book_4_8.jpg","Zero the Hero","https://www.google.com/books/edition/Zero_the_Hero/X55R4-xt4HsC?hl=en&gbpv=0",0,0,0,1,0,0,0,0,0,0,0
"user1689_4869_book_15_18.jpg","Don't Let the Pigeon Stay Up Late!","https://www.google.com/books/edition/Don_t_Let_the_Pigeon_Stay_Up_Late/28xSAwAACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user1703_4873_book_3_12.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user1713_4410_book_2_4.jpg","Extra Yarn","https://www.google.com/books/edition/Extra_Yarn/cHlEnwEACAAJ?hl=en",1,0,0,0,0,1,0,0,0,0,0
"user1715_4415_book_3_3.jpg","Ghost Boys","https://www.google.com/books/edition/Ghost_Boys/2OkvDwAAQBAJ?hl=en&gbpv=0",1,0,0,0,1,0,0,0,0,0,0
"user1776_641_book_1_5.jpg","The Peace Book","https://www.google.com/books/edition/The_Peace_Book/drpn-CRNyZ0C?hl=en&gbpv=0",1,0,0,0,1,1,0,0,0,0,0
"user1776_646_book_2_10.jpg","The Birds I'll See","https://www.google.com/books/edition/The_Birds_I_ll_See/bgxiAQAACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user1868_3169_book_2_6.jpg","The Most Magnificent Thing ","https://www.google.com/books/edition/Most_Magnificent_Thing_The/YymAAgAAQBAJ?hl=en&gbpv=0",1,0,0,0,0,1,0,0,0,0,0
"user1870_1930_book_2_3.jpg","David Goes to School","https://www.google.com/books/edition/David_Goes_to_School/Nl-zzQEACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user1928_4908_book_1_2.jpg","Monster Cheese","https://www.google.com/books/edition/Monster_Cheese/6aGUPAAACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user1980_3831_book_1_1.jpg","Stamped: Racism, Antiracism, and You","https://www.google.com/books/edition/Stamped_Racism_Antiracism_and_You/gRKqDwAAQBAJ?hl=en&gbpv=0",1,0,0,0,1,0,0,0,0,0,0
"user2000_700_book_2_2.jpg","Our Class is a Family","https://www.google.com/books/edition/Our_Class_is_a_Family/ipiNzQEACAAJ?hl=en",0,0,0,0,1,1,0,0,1,0,0
"user2021_2583_book_3_3.jpg","The Hate U Give","https://www.google.com/books/edition/The_Hate_U_Give/OTwYDQAAQBAJ?hl=en&gbpv=0",1,0,0,0,1,1,0,0,0,0,0
"user2103_1362_book_2_3.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user2128_1979_book_7_19.jpg","Stamped: Racism, Antiracism, and You","https://www.google.com/books/edition/Stamped_Racism_Antiracism_and_You/gRKqDwAAQBAJ?hl=en&gbpv=0",1,0,0,0,1,0,0,0,0,0,0
"user2152_1987_book_2_8.jpg","Last Stop on Market Street","https://www.google.com/books/edition/Last_Stop_on_Market_Street/NS3eDAAAQBAJ?hl=en&gbpv=1&dq=Last+Stop+on+Market+Street&printsec=frontcover",1,0,0,0,1,1,0,0,0,0,0
"user2152_2619_book_2_5.jpg","The King of Kindergarten","https://www.google.com/books/edition/The_King_of_Kindergarten/HYebDwAAQBAJ?hl=en&gbpv=0",1,0,0,0,1,0,0,0,0,0,0
"user2156_1997_book_4_4.jpg","The Noisy Paint Box: The Colors and Sounds of Kandinsky's Abstract Art","https://www.google.com/books/edition/The_Noisy_Paint_Box/JV-UDwAAQBAJ?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user2180_23_book_16_16.jpg","The Night Before Hannukah","https://www.google.com/books/edition/The_Night_Before_Hanukkah/aW3jAwAAQBAJ?hl=en&gbpv=0",1,0,0,0,0,1,0,1,0,0,0
"user2180_23_book_21_21.jpg","Together for Kwanzaa","https://www.google.com/books/edition/Together_for_Kwanzaa/Eqtm7PpHvY8C?hl=en",1,0,0,0,1,1,0,1,0,0,0
"user2268_757_book_2_5.jpg","Ghost","https://www.google.com/books/edition/Ghost/p0MyDwAAQBAJ?hl=en&gbpv=0",1,0,0,0,1,0,0,0,0,0,0
"user2276_2006_book_16_15.jpg","Too Much Glue","https://www.google.com/books/edition/Too_Much_Glue/tSEvDwAAQBAJ?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user2281_2658_book_12_11.jpg","Too Much Glue","https://www.google.com/books/edition/Too_Much_Glue/tSEvDwAAQBAJ?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user2331_771_book_4_9.jpg","Ron's Big Mission","https://www.google.com/books/edition/Ron_s_Big_Mission/vaH0LwAACAAJ?hl=en",1,0,0,0,1,0,0,0,0,0,0
"user2355_780_book_7_8.jpg","Among The Hidden","https://www.google.com/books/edition/Among_the_Hidden/gSSdNmrNm6wC?hl=en&gbpv=0",0,0,0,1,0,0,0,0,0,0,0
"user2355_780_book_10_11.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user2365_51_book_3_3.jpg","Harry Potter and the Chamber of Secrets","https://www.google.com/books/edition/Harry_Potter_and_the_Chamber_of_Secrets/Bikg274Y4Q0C?hl=en&gbpv=0&bsq=Harry%20potter%20and%20the%20chamber%20of%20secrets",1,0,0,1,0,0,0,0,0,0,0
"user2365_51_book_5_5.jpg","13 Reasons Why","https://www.google.com/books/edition/13_Reasons_Why/z6IgDgAAQBAJ?hl=en&gbpv=1&dq=13+reasons+why&printsec=frontcover",1,0,0,0,0,1,0,0,0,0,0
"user2371_60_book_1_8.jpg","The Three Little Pigs","https://www.google.com/books/edition/The_Three_Little_Pigs/m_PeswEACAAJ?hl=en",0,0,0,1,0,0,0,0,0,0,0
"user2389_62_book_8_12.jpg","The Hallo-Wiener","https://www.google.com/books/edition/The_Hallo_Wiener/5XEkDAAAQBAJ?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user2397_2043_book_4_8.jpg","There Was an Old Lady Who Swallowed A Fly","https://www.google.com/books/edition/There_Was_an_Old_Lady_Who_Swallowed_a_Fl/mnpSAwAAQBAJ?hl=en&gbpv=1&dq=there+was+an+old+lady+who+swallowed+a+fly&printsec=frontcover",1,0,0,0,0,1,0,0,0,0,0
"user2400_1440_book_4_11.jpg","First Day Jitters","https://www.google.com/books/edition/First_Day_Jitters/CisZCAAAQBAJ?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user2421_3307_book_10_10.jpg","Strega Nona: An Old Tale","https://www.google.com/books/edition/Strega_Nona/09dEyBSu56EC?hl=en&gbpv=0",1,0,0,0,0,1,0,0,0,0,0
"user2440_69_book_1_2.jpg","Pumpkin Jack","https://www.google.com/books/edition/Pumpkin_Jack/Y003EAAAQBAJ?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user2440_69_book_5_14.jpg","Too Many Pumpkins","https://www.google.com/books/edition/Too_Many_Pumpkins/UWjBDwAAQBAJ?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user2445_2058_book_1_4.jpg","A Kissing Hand for Chester Raccoon","https://www.google.com/books/edition/A_Kissing_Hand_for_Chester_Raccoon/gVZZnwEACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user2461_1457_book_2_10.jpg","Escape from Pompeii","https://www.google.com/books/edition/Escape_From_Pompeii/iYKHq8vD-hMC?hl=en&gbpv=0",1,0,0,0,0,1,0,0,0,0,0
"user2503_2711_book_2_5.jpg","Wonder","https://www.google.com/books/edition/Wonder/p5ozDwAAQBAJ?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user2530_830_book_3_6.jpg","Waiting for the Biblioburro","https://www.google.com/books/edition/Waiting_for_the_Biblioburro/S5j5RSorBz8C?hl=en&gbpv=1&dq=Waiting+for+the+Biblioburro&printsec=frontcover",1,0,0,0,1,1,0,0,0,0,0
"user2642_4639_book_2_1.jpg","Pumpkinheads","https://www.google.com/books/edition/Pumpkinheads/CnKVDwAAQBAJ?hl=en&gbpv=0",1,0,0,0,1,1,0,0,0,0,0
"user2683_3355_book_9_9.jpg","The Day the Crayons Quit","https://www.google.com/books/edition/The_Day_the_Crayons_Quit/EC3eDAAAQBAJ?hl=en&gbpv=1&dq=the+day+the+crayons+quit&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user2723_3991_book_3_4.jpg","Give Me Half!","https://www.google.com/books/edition/Give_Me_Half/G2nFVs6tCWgC?hl=en&gbpv=0",1,0,0,0,0,1,0,0,0,0,0
"user2738_118_book_1_7.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user2741_1516_book_2_3.jpg","First Grade Jitters","https://www.google.com/books/edition/First_Grade_Jitters/ZvTaRdwzs2MC?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user2795_3406_book_4_5.jpg","The Colors of Us","https://www.google.com/books/edition/The_Colors_of_Us/IrH8DwAAQBAJ?hl=en&gbpv=0",0,0,0,0,1,1,0,0,0,0,0
"user2795_3407_book_5_12.jpg","The Rainbow Fish","https://www.google.com/books/edition/The_Rainbow_Fish/td0nDwAAQBAJ?hl=en&gbpv=0",1,0,0,1,0,0,0,0,0,0,0
"user2801_4006_book_5_5.jpg","Tales of a Fourth Grade Nothing","https://www.google.com/books/edition/Tales_of_a_Fourth_Grade_Nothing/7haMHqQbU0wC?hl=en&gbpv=0",0,0,0,1,0,0,0,0,0,0,0
"user2869_2155_book_1_5.jpg","Animal Farm: The Graphic Novel","https://www.google.com/books/edition/Animal_Farm/lHo6zQEACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user2958_156_book_20_19.jpg","","",0,1,0,0,0,0,0,0,0,0,0
