"file","title","google","identifiable_yes","identifiable_no","identifiable_withdetectivework","diversity_none","diversity_bipoc","diversity_woman","diversity_lgbt","diversity_nonchristian","diversity_disability","diversity_other","diversity_ambiguous"
"user2268_757_book_2_5.jpg","ghost","https://www.google.com/books/edition/Ghost/p0MyDwAAQBAJ?hl=en&gbpv=1&dq=ghost&printsec=frontcover",1,0,0,0,0,0,0,0,0,0,0
"user2276_2006_book_16_15.jpg","too much glue","https://www.google.com/books/edition/Too_Much_Glue/tSEvDwAAQBAJ?hl=en&gbpv=1&dq=too+much+glue&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user2281_2658_book_12_11.jpg","too much glue","https://www.google.com/books/edition/Too_Much_Glue/tSEvDwAAQBAJ?hl=en&gbpv=1&dq=too+much+glue&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user2331_771_book_4_9.jpg","Ron's big mission","https://www.google.com/books/edition/Ron_s_Big_Mission/vaH0LwAACAAJ?hl=en",1,0,0,0,1,0,0,0,0,0,0
"user2355_780_book_7_8.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user2355_780_book_10_11.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user2365_51_book_3_3.jpg","Harry Potter and the Deathly Hallows","https://www.google.com/books/edition/Harry_Potter_and_the_Deathly_Hallows_Sly/ZTLmzQEACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user2365_51_book_5_5.jpg","13 Reasons why","https://www.google.com/books/edition/13_Reasons_Why/z6IgDgAAQBAJ?hl=en&gbpv=1&dq=13+reasons+why&printsec=frontcover",1,0,0,0,0,1,0,0,0,0,0
"user2371_60_book_1_8.jpg","the three little pigs","https://www.google.com/books/edition/The_Three_Little_Pigs/Q013DQAAQBAJ?hl=en&gbpv=1&dq=the+three+little+pigs&printsec=frontcover",0,0,0,1,0,0,0,0,0,0,0
"user2389_62_book_8_12.jpg","Hallo-weiner","https://www.google.com/books/edition/The_Hallo_Wiener/5XEkDAAAQBAJ?hl=en&gbpv=1&dq=halloweiner&printsec=frontcover",0,0,0,0,0,0,0,0,0,0,0
"user2397_2043_book_4_8.jpg","There Was an Old Lady Who Swallowed a Fly!
","https://www.google.com/books/edition/There_Was_an_Old_Lady_Who_Swallowed_a_Fl/mnpSAwAAQBAJ?hl=en&gbpv=1&dq=there+was+an+old+lady+that+swallowed+a+fly&printsec=frontcover",0,0,0,0,0,0,0,0,0,0,0
"user2400_1440_book_4_11.jpg","first day jitters
","https://www.google.com/books/edition/First_Day_Jitters/CisZCAAAQBAJ?hl=en&gbpv=1&dq=first+day+jitters&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user2421_3307_book_10_10.jpg","strega nona","https://www.google.com/books/edition/Strega_Nona/zT30ikblCL0C?hl=en&gbpv=1&dq=strega+nona&printsec=frontcover",0,0,0,0,0,0,0,0,0,0,0
"user2440_69_book_1_2.jpg","pumpkin jack","https://www.google.com/books/edition/Pumpkin_Jack/Y003EAAAQBAJ?hl=en&gbpv=1&dq=pumpkin+jack&printsec=frontcover",0,0,0,0,0,0,0,0,0,0,0
"user2440_69_book_5_14.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user2445_2058_book_1_4.jpg","A Kissing Hand for Chester Raccoon

","https://www.google.com/books/edition/A_Kissing_Hand_for_Chester_Raccoon/gVZZnwEACAAJ?hl=en",1,0,0,0,0,0,0,0,0,0,0
"user2461_1457_book_2_10.jpg","escape from pompeii","https://www.google.com/books/edition/Escape_From_Pompeii/iYKHq8vD-hMC?hl=en&gbpv=1&dq=escape+from+pompeii&printsec=frontcover",0,0,0,0,0,0,0,0,0,0,0
"user2503_2711_book_2_5.jpg","Wonder","https://www.google.com/books/edition/Wonder/p5ozDwAAQBAJ?hl=en&gbpv=1&dq=wonder&printsec=frontcover",1,0,0,0,0,0,0,0,1,0,0
"user2530_830_book_3_6.jpg","Waiting for the Biblioburro
","https://www.google.com/books/edition/Waiting_for_the_Biblioburro/S5j5RSorBz8C?hl=en&gbpv=1&dq=waiting+for+the+biblioburro&printsec=frontcover",0,0,0,0,1,0,0,0,0,0,0
"user2642_4639_book_2_1.jpg","pumpkinheads","https://www.google.com/books/edition/Pumpkinheads/CnKVDwAAQBAJ?hl=en&gbpv=1&dq=pumpkin+heads&printsec=frontcover",0,0,0,0,0,0,0,0,0,0,0
"user2683_3355_book_9_9.jpg","The Day the Crayons Quit
","https://www.google.com/books/edition/The_Day_the_Crayons_Quit/EC3eDAAAQBAJ?hl=en&gbpv=1&dq=the+day+the+crayon+quit&printsec=frontcover",0,0,0,0,0,0,0,0,0,0,0
"user2723_3991_book_3_4.jpg","give me half","https://www.google.com/books/edition/Give_Me_Half/G2nFVs6tCWgC?hl=en&gbpv=1&dq=give+me+half&printsec=frontcover",0,0,0,0,0,0,0,0,0,0,0
"user2738_118_book_1_7.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user2741_1516_book_2_3.jpg","first grade jitters","https://www.google.com/books/edition/First_Grade_Jitters/ZvTaRdwzs2MC?hl=en&gbpv=1&dq=first+grade+jitters&printsec=frontcover",0,0,0,0,0,0,0,0,0,0,0
"user2795_3406_book_4_5.jpg","the colors of us","https://www.google.com/books/edition/The_Colors_of_Us/IrH8DwAAQBAJ?hl=en&gbpv=1&dq=the+colors+of+us&printsec=frontcover",0,0,0,0,0,0,0,0,0,0,0
"user2795_3407_book_5_12.jpg","the rainbow fish","https://www.google.com/books/edition/The_Rainbow_Fish/td0nDwAAQBAJ?hl=en&gbpv=1&dq=the+rainbow+fish&printsec=frontcover",0,0,0,0,0,0,0,0,0,0,0
"user2801_4006_book_5_5.jpg","judy blume yellow tale of a fourth grade nothing","https://www.google.com/books/edition/Tales_of_a_Fourth_Grade_Nothing/7haMHqQbU0wC?hl=en&gbpv=1&dq=judy+blume+yellow+tale+of+a+fourth+grade+nothing&printsec=frontcover",0,0,0,0,0,1,0,0,0,0,0
"user2869_2155_book_1_5.jpg","animal farm","https://www.google.com/books/edition/Animal_Farm/UCryDwAAQBAJ?hl=en&gbpv=1&dq=animal+farm&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user2958_156_book_20_19.jpg","small animals","https://www.google.com/books/edition/Small_Animals/RI9JDwAAQBAJ?hl=en&gbpv=1&dq=small+animals&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
